weather_id,airport_code,weather_date,weather_condition,temperature_c,visibility_km,wind_speed_kmh,delay_risk
453,DWC,2025-03-29,Clear,35.6,9.7,12,Low
454,DWC,2025-03-30,Hot,28.3,9.0,18,Low
455,DWC,2025-03-31,Hot,40.3,9.1,9,Low
456,DWC,2025-04-01,Clear,32.2,8.9,8,Low
457,DWC,2025-04-02,Dust Storm,41.7,2.2,31,High
458,DWC,2025-04-03,Hot,44.6,9.8,16,Low
459,DWC,2025-04-04,Clear,31.1,8.5,13,Low
460,DWC,2025-04-05,Hot,34.9,8.8,17,Low
461,DWC,2025-04-06,Clear,38.9,8.2,6,Low
462,DWC,2025-04-07,Sunny,28.2,9.8,17,Low
463,DWC,2025-04-08,Clear,30.5,9.9,20,Low
464,DWC,2025-04-09,Hot,39.6,9.2,20,Low
465,DWC,2025-04-10,Hot,38.7,8.6,17,Low
466,DWC,2025-04-11,Dust Storm,33.2,2.1,57,High
467,DWC,2025-04-12,Dust Storm,33.7,4.7,46,High
468,DWC,2025-04-13,Sunny,30.1,9.4,8,Low
469,DWC,2025-04-14,Dust Storm,46.1,4.1,47,High
470,DWC,2025-04-15,Sunny,29.9,8.6,9,Low
471,DWC,2025-04-16,Clear,27.5,10.0,13,Low
472,DWC,2025-04-17,Hot,29.6,8.3,14,Low
473,DWC,2025-04-18,Hot,40.9,8.3,14,Low
474,DWC,2025-04-19,Dust Storm,27.2,1.1,66,High
475,DWC,2025-04-20,Clear,32.3,9.2,6,Low
476,DWC,2025-04-21,Hot,44.4,8.2,11,Low
477,DWC,2025-04-22,Dust Storm,33.4,4.1,55,High
478,DWC,2025-04-23,Sunny,32.4,9.3,12,Low
479,DWC,2025-04-24,Dust Storm,34.5,1.8,59,High
480,DWC,2025-04-25,Sunny,25.8,8.9,11,Low
481,DWC,2025-04-26,Hot,27.1,9.1,20,Low
482,DWC,2025-04-27,Hot,25.8,9.8,15,Low
483,DWC,2025-04-28,Sunny,40.1,9.9,15,Low
484,DWC,2025-04-29,Hot,45.8,8.7,11,Low
485,DWC,2025-04-30,Dust Storm,47.5,1.1,68,High
486,DWC,2025-05-01,Hot,29.0,9.5,6,Low
487,DWC,2025-05-02,Hot,38.5,8.0,11,Low
488,DWC,2025-05-03,Sunny,28.3,9.5,8,Low
489,DWC,2025-05-04,Hot,32.7,9.1,16,Low
490,DWC,2025-05-05,Clear,46.0,8.1,19,Low
491,DWC,2025-05-06,Sunny,35.0,8.7,11,Low
492,DWC,2025-05-07,Dust Storm,43.6,1.5,35,High
493,DWC,2025-05-08,Sunny,39.9,9.5,11,Low
494,DWC,2025-05-09,Clear,37.6,9.3,9,Low
495,DWC,2025-05-10,Hot,29.6,8.4,7,Low
496,DWC,2025-05-11,Hot,31.2,9.7,8,Low
497,DWC,2025-05-12,Dust Storm,38.3,4.3,56,High
498,DWC,2025-05-13,Hot,26.7,9.7,8,Low
499,DWC,2025-05-14,Sunny,27.3,9.9,14,Low
500,DWC,2025-05-15,Dust Storm,37.7,4.8,54,High
501,DWC,2025-05-16,Sunny,27.7,8.5,5,Low
502,DWC,2025-05-17,Clear,27.8,8.4,13,Low
503,DWC,2025-05-18,Hot,26.0,8.4,15,Low
504,DWC,2025-05-19,Dust Storm,46.3,1.9,42,High
505,DWC,2025-05-20,Sunny,28.5,8.4,7,Low
506,DWC,2025-05-21,Clear,32.1,8.5,17,Low
507,DWC,2025-05-22,Dust Storm,41.0,1.5,68,High
508,DWC,2025-05-23,Sunny,47.1,9.8,17,Low
509,DWC,2025-05-24,Clear,26.8,8.5,13,Low
510,DWC,2025-05-25,Hot,25.3,8.8,7,Low
511,DWC,2025-05-26,Hot,34.6,8.2,9,Low
512,DWC,2025-05-27,Sunny,32.9,10.0,13,Low
513,DWC,2025-05-28,Hot,30.9,8.9,12,Low
514,DWC,2025-05-29,Clear,34.8,8.1,20,Low
515,DWC,2025-05-30,Hot,36.9,9.8,11,Low
516,DWC,2025-05-31,Hot,30.4,9.9,12,Low
517,DWC,2025-06-01,Dust Storm,45.9,2.1,58,High
518,DWC,2025-06-02,Hot,27.6,8.1,5,Low
519,DWC,2025-06-03,Dust Storm,40.3,2.5,64,High
520,DWC,2025-06-04,Clear,32.7,8.7,12,Low
521,DWC,2025-06-05,Dust Storm,37.8,4.9,54,High
522,DWC,2025-06-06,Sunny,28.2,9.8,15,Low
523,DWC,2025-06-07,Dust Storm,39.0,4.7,30,High
524,DWC,2025-06-08,Dust Storm,43.7,1.2,68,High
525,DWC,2025-06-09,Sunny,36.1,8.3,13,Low
526,DWC,2025-06-10,Hot,33.9,9.6,17,Low
527,DWC,2025-06-11,Dust Storm,34.3,1.8,43,High
528,DWC,2025-06-12,Dust Storm,42.2,3.8,55,High
529,DWC,2025-06-13,Clear,29.7,9.2,15,Low
530,DWC,2025-06-14,Hot,36.3,8.2,7,Low
531,DWC,2025-06-15,Clear,26.9,8.4,16,Low
532,DWC,2025-06-16,Clear,45.6,8.5,13,Low
533,DWC,2025-06-17,Clear,45.7,10.0,9,Low
534,DWC,2025-06-18,Sunny,42.7,9.8,16,Low
535,DWC,2025-06-19,Dust Storm,25.3,1.2,65,High
536,DWC,2025-06-20,Dust Storm,31.5,2.8,31,High
537,DWC,2025-06-21,Dust Storm,31.5,1.3,45,High
538,DWC,2025-06-22,Hot,36.5,10.0,10,Low
539,DWC,2025-06-23,Clear,31.2,9.5,9,Low
540,DWC,2025-06-24,Clear,45.5,9.5,17,Low
541,DWC,2025-06-25,Hot,30.0,9.2,12,Low
542,DWC,2025-06-26,Dust Storm,25.6,3.8,57,High
543,DWC,2025-06-27,Clear,37.5,8.3,8,Low
544,DWC,2025-06-28,Clear,38.5,8.9,20,Low
545,DWC,2025-06-29,Hot,33.2,8.5,16,Low
546,DWC,2025-06-30,Dust Storm,41.5,3.8,30,High
547,DWC,2025-07-01,Clear,40.3,9.3,18,Low
548,DWC,2025-07-02,Dust Storm,33.3,1.7,68,High
549,DWC,2025-07-03,Hot,46.3,8.2,10,Low
550,DWC,2025-07-04,Dust Storm,31.8,4.9,48,High
551,DWC,2025-07-05,Clear,35.6,8.2,16,Low
552,DWC,2025-07-06,Sunny,46.9,8.2,13,Low
553,DWC,2025-07-07,Sunny,44.1,8.5,14,Low
554,DWC,2025-07-08,Hot,40.6,8.9,8,Low
555,DWC,2025-07-09,Sunny,37.5,10.0,14,Low
556,DWC,2025-07-10,Sunny,41.9,8.2,13,Low
557,DWC,2025-07-11,Dust Storm,42.9,1.0,41,High
558,DWC,2025-07-12,Clear,27.0,9.2,17,Low
559,DWC,2025-07-13,Sunny,35.9,8.3,9,Low
560,DWC,2025-07-14,Hot,40.8,9.8,10,Low
561,DWC,2025-07-15,Dust Storm,47.4,3.6,62,High
562,DWC,2025-07-16,Sunny,31.1,8.7,7,Low
563,DWC,2025-07-17,Clear,46.3,9.7,16,Low
564,DWC,2025-07-18,Sunny,28.7,9.3,20,Low
565,DWC,2025-07-19,Hot,42.3,9.3,14,Low
566,DWC,2025-07-20,Dust Storm,46.4,4.8,44,High
567,DWC,2025-07-21,Dust Storm,32.9,4.4,43,High
568,DWC,2025-07-22,Dust Storm,25.5,2.8,40,High
569,DWC,2025-07-23,Clear,44.9,9.5,10,Low
570,DWC,2025-07-24,Hot,25.5,9.6,10,Low
571,DWC,2025-07-25,Sunny,41.9,8.3,12,Low
572,DWC,2025-07-26,Hot,36.8,9.6,19,Low
573,DWC,2025-07-27,Hot,26.9,9.6,18,Low
574,DWC,2025-07-28,Clear,41.1,8.7,13,Low
575,DWC,2025-07-29,Sunny,33.4,9.0,19,Low
576,DWC,2025-07-30,Clear,30.4,9.5,7,Low
577,DWC,2025-07-31,Hot,42.8,8.7,10,Low
578,DWC,2025-08-01,Clear,39.1,9.0,6,Low
579,DWC,2025-08-02,Clear,33.4,9.2,14,Low
580,DWC,2025-08-03,Hot,37.9,8.6,15,Low
581,DWC,2025-08-04,Hot,28.1,9.7,15,Low
582,DWC,2025-08-05,Hot,41.8,9.0,19,Low
583,DWC,2025-08-06,Clear,44.3,9.7,8,Low
584,DWC,2025-08-07,Clear,38.8,9.3,17,Low
585,DWC,2025-08-08,Dust Storm,30.5,3.6,45,High
586,DWC,2025-08-09,Dust Storm,25.7,3.5,43,High
587,DWC,2025-08-10,Clear,29.7,8.0,7,Low
588,DWC,2025-08-11,Dust Storm,27.0,4.9,52,High
589,DWC,2025-08-12,Hot,45.1,9.0,18,Low
590,DWC,2025-08-13,Clear,28.0,9.8,8,Low
591,DWC,2025-08-14,Dust Storm,44.6,1.5,52,High
592,DWC,2025-08-15,Dust Storm,39.6,4.4,47,High
593,DWC,2025-08-16,Dust Storm,29.7,2.1,61,High
594,DWC,2025-08-17,Sunny,30.4,8.0,18,Low
595,DWC,2025-08-18,Dust Storm,30.6,4.4,57,High
596,DWC,2025-08-19,Sunny,27.9,9.3,19,Low
597,DWC,2025-08-20,Sunny,40.7,8.7,13,Low
598,DWC,2025-08-21,Sunny,32.7,9.9,7,Low
599,DWC,2025-08-22,Dust Storm,32.6,2.3,41,High
600,DWC,2025-08-23,Dust Storm,34.0,1.5,40,High
601,DWC,2025-08-24,Dust Storm,31.3,2.7,30,High
602,DWC,2025-08-25,Clear,45.2,8.2,16,Low
603,DWC,2025-08-26,Clear,43.5,8.9,12,Low
604,DWC,2025-08-27,Hot,27.0,8.2,13,Low
605,DWC,2025-08-28,Dust Storm,30.9,1.1,31,High
606,DWC,2025-08-29,Dust Storm,26.1,2.1,46,High
607,DWC,2025-08-30,Sunny,43.4,9.4,7,Low
608,DWC,2025-08-31,Clear,40.7,8.5,14,Low
609,DWC,2025-09-01,Dust Storm,27.4,2.3,51,High
610,DWC,2025-09-02,Hot,29.2,9.8,5,Low
611,DWC,2025-09-03,Clear,46.8,9.1,10,Low
612,DWC,2025-09-04,Sunny,27.6,9.1,8,Low
613,DWC,2025-09-05,Clear,46.3,9.8,12,Low
614,DWC,2025-09-06,Hot,29.4,8.1,18,Low
615,DWC,2025-09-07,Hot,39.6,9.7,8,Low
616,DWC,2025-09-08,Hot,43.5,8.3,11,Low
617,DWC,2025-09-09,Hot,32.5,9.5,18,Low
618,DWC,2025-09-10,Sunny,40.8,9.9,7,Low
619,DWC,2025-09-11,Clear,36.2,9.9,17,Low
620,DWC,2025-09-12,Dust Storm,43.6,1.0,65,High
621,DWC,2025-09-13,Sunny,33.8,8.0,6,Low
622,DWC,2025-09-14,Hot,41.5,8.1,18,Low
623,DWC,2025-09-15,Hot,25.6,8.2,12,Low
624,DWC,2025-09-16,Clear,37.7,8.6,8,Low
625,DWC,2025-09-17,Hot,41.7,8.1,5,Low
626,DWC,2025-09-18,Hot,29.6,9.0,11,Low
627,DWC,2025-09-19,Hot,30.2,8.9,9,Low
628,DWC,2025-09-20,Hot,35.0,8.7,16,Low
629,DWC,2025-09-21,Clear,28.6,9.3,7,Low
630,DWC,2025-09-22,Sunny,30.7,8.5,14,Low
631,DWC,2025-09-23,Sunny,28.2,9.5,9,Low
632,DWC,2025-09-24,Dust Storm,33.5,3.8,50,High
633,DWC,2025-09-25,Clear,35.8,9.1,18,Low
634,DWC,2025-09-26,Hot,34.4,9.4,18,Low
635,DWC,2025-09-27,Hot,32.5,8.8,13,Low
636,DWC,2025-09-28,Dust Storm,26.2,3.4,43,High
637,DWC,2025-09-29,Sunny,39.2,9.0,18,Low
638,DWC,2025-09-30,Hot,38.0,8.4,12,Low
639,DWC,2025-10-01,Hot,45.0,9.6,13,Low
640,DWC,2025-10-02,Clear,25.1,9.3,14,Low
641,DWC,2025-10-03,Hot,35.5,9.7,13,Low
642,DWC,2025-10-04,Hot,38.7,9.4,10,Low
643,DWC,2025-10-05,Clear,26.3,9.6,20,Low
644,DWC,2025-10-06,Sunny,45.2,9.6,17,Low
645,DWC,2025-10-07,Hot,46.2,8.1,9,Low
646,DWC,2025-10-08,Dust Storm,25.3,1.3,34,High
647,DWC,2025-10-09,Clear,35.2,9.7,7,Low
648,DWC,2025-10-10,Sunny,36.7,9.6,8,Low
649,DWC,2025-10-11,Clear,35.9,8.1,8,Low
650,DWC,2025-10-12,Sunny,31.6,8.0,13,Low
651,DWC,2025-10-13,Hot,41.1,8.5,15,Low
652,DWC,2025-10-14,Clear,42.8,9.7,9,Low
653,DWC,2025-10-15,Hot,34.3,8.3,7,Low
654,DWC,2025-10-16,Hot,26.7,9.8,5,Low
655,DWC,2025-10-17,Hot,33.3,9.4,9,Low
656,DWC,2025-10-18,Dust Storm,33.1,4.0,70,High
657,DWC,2025-10-19,Clear,26.6,8.7,7,Low
658,DWC,2025-10-20,Hot,43.5,8.3,5,Low
659,DWC,2025-10-21,Sunny,25.2,10.0,20,Low
660,DWC,2025-10-22,Dust Storm,31.9,4.1,49,High
661,DWC,2025-10-23,Clear,35.5,8.9,10,Low
662,DWC,2025-10-24,Clear,36.7,8.7,18,Low
663,DWC,2025-10-25,Clear,26.8,9.5,12,Low
664,DWC,2025-10-26,Hot,31.6,9.1,6,Low
665,DWC,2025-10-27,Dust Storm,29.6,2.9,34,High
666,DWC,2025-10-28,Sunny,30.4,9.9,19,Low
667,DWC,2025-10-29,Clear,27.0,8.0,10,Low
668,DWC,2025-10-30,Hot,40.9,8.4,19,Low
669,DWC,2025-10-31,Hot,44.7,9.2,11,Low
670,DWC,2025-11-01,Hot,46.6,8.6,16,Low
671,DWC,2025-11-02,Sunny,39.4,9.1,6,Low
672,DWC,2025-11-03,Sunny,36.4,9.8,18,Low
673,DWC,2025-11-04,Dust Storm,28.1,3.4,69,High
674,DWC,2025-11-05,Sunny,27.4,9.9,9,Low
675,DWC,2025-11-06,Sunny,42.4,9.5,6,Low
676,DWC,2025-11-07,Dust Storm,33.7,4.1,32,High
677,DWC,2025-11-08,Hot,40.3,9.5,16,Low
678,DWC,2025-11-09,Hot,37.3,9.3,19,Low
679,DWC,2025-11-10,Sunny,30.8,8.7,19,Low
680,DWC,2025-11-11,Dust Storm,34.3,3.9,56,High
681,DWC,2025-11-12,Dust Storm,41.5,1.5,53,High
682,DWC,2025-11-13,Hot,38.5,8.8,20,Low
683,DWC,2025-11-14,Sunny,29.0,9.3,11,Low
684,DWC,2025-11-15,Dust Storm,44.3,1.8,31,High
685,DWC,2025-11-16,Hot,35.5,10.0,8,Low
686,DWC,2025-11-17,Dust Storm,44.6,4.0,57,High
687,DWC,2025-11-18,Clear,38.9,9.3,17,Low
688,DWC,2025-11-19,Clear,36.0,8.5,6,Low
689,DWC,2025-11-20,Hot,28.9,9.1,14,Low
690,DWC,2025-11-21,Hot,34.1,8.0,17,Low
691,DWC,2025-11-22,Hot,46.6,9.9,12,Low
692,DWC,2025-11-23,Clear,26.6,8.2,12,Low
693,DWC,2025-11-24,Clear,41.9,9.8,14,Low
694,DWC,2025-11-25,Clear,27.2,9.2,11,Low
695,DWC,2025-11-26,Hot,47.0,9.1,16,Low
696,DWC,2025-11-27,Dust Storm,30.8,2.4,30,High
697,DWC,2025-11-28,Hot,32.2,8.3,5,Low
698,DWC,2025-11-29,Hot,40.8,9.5,14,Low
699,DWC,2025-11-30,Sunny,34.3,8.4,18,Low
700,DWC,2025-12-01,Dust Storm,42.7,2.2,36,High
701,DWC,2025-12-02,Dust Storm,26.3,1.2,44,High
702,DWC,2025-12-03,Dust Storm,38.5,2.0,58,High
703,DWC,2025-12-04,Hot,43.4,8.2,6,Low
704,DWC,2025-12-05,Dust Storm,43.5,3.7,31,High
705,DWC,2025-12-06,Hot,45.1,9.5,5,Low
706,DWC,2025-12-07,Hot,34.6,9.8,9,Low
707,DWC,2025-12-08,Sunny,39.4,8.1,5,Low
708,DWC,2025-12-09,Dust Storm,43.6,2.1,33,High
709,DWC,2025-12-10,Dust Storm,32.6,1.1,65,High
710,DWC,2025-12-11,Dust Storm,45.0,1.6,54,High
711,DWC,2025-12-12,Dust Storm,42.8,4.7,58,High
712,DWC,2025-12-13,Clear,31.4,8.6,18,Low
713,DWC,2025-12-14,Sunny,27.1,8.6,6,Low
714,DWC,2025-12-15,Sunny,37.2,9.6,15,Low
715,DWC,2025-12-16,Hot,38.2,9.4,17,Low
716,DWC,2025-12-17,Hot,26.6,9.8,10,Low
717,DWC,2025-12-18,Sunny,28.3,8.1,15,Low
718,DWC,2025-12-19,Clear,34.3,9.0,18,Low
719,DWC,2025-12-20,Dust Storm,26.4,3.3,62,High
720,DWC,2025-12-21,Clear,44.7,9.4,20,Low
721,DWC,2025-12-22,Clear,45.3,10.0,18,Low
722,DWC,2025-12-23,Hot,37.4,9.8,13,Low
723,DWC,2025-12-24,Dust Storm,26.8,1.9,50,High
724,DWC,2025-12-25,Sunny,41.1,9.4,11,Low
725,DWC,2025-12-26,Hot,37.8,8.2,5,Low
726,DWC,2025-12-27,Sunny,32.0,9.9,12,Low
727,DWC,2025-12-28,Dust Storm,45.2,4.9,55,High
728,DWC,2025-12-29,Sunny,40.4,8.5,12,Low
729,DWC,2025-12-30,Sunny,32.9,9.6,7,Low
730,DWC,2025-12-31,Dust Storm,40.9,1.7,48,High
731,DOH,2025-01-01,Sunny,31.5,8.9,7,Low
732,DOH,2025-01-02,Sunny,44.3,8.1,7,Low
733,DOH,2025-01-03,Hot,42.1,9.7,17,Low
734,DOH,2025-01-04,Sunny,37.2,8.4,9,Low
735,DOH,2025-01-05,Dust Storm,32.5,5.0,54,High
736,DOH,2025-01-06,Sunny,31.9,8.0,7,Low
737,DOH,2025-01-07,Sunny,37.9,9.1,6,Low
738,DOH,2025-01-08,Clear,43.7,8.6,11,Low
739,DOH,2025-01-09,Dust Storm,39.9,1.7,34,High
740,DOH,2025-01-10,Hot,28.8,9.3,17,Low
741,DOH,2025-01-11,Sunny,47.2,9.8,7,Low
742,DOH,2025-01-12,Clear,32.2,8.7,10,Low
743,DOH,2025-01-13,Sunny,28.6,9.6,12,Low
744,DOH,2025-01-14,Clear,37.6,8.4,6,Low
745,DOH,2025-01-15,Dust Storm,25.9,1.9,40,High
746,DOH,2025-01-16,Dust Storm,38.8,4.9,52,High
747,DOH,2025-01-17,Dust Storm,30.2,4.0,59,High
748,DOH,2025-01-18,Hot,35.0,9.5,14,Low
749,DOH,2025-01-19,Sunny,25.5,9.2,14,Low
750,DOH,2025-01-20,Hot,28.2,9.0,15,Low
751,DOH,2025-01-21,Hot,42.1,8.4,17,Low
752,DOH,2025-01-22,Hot,38.4,9.4,11,Low
753,DOH,2025-01-23,Clear,46.6,9.9,13,Low
754,DOH,2025-01-24,Hot,33.3,9.4,9,Low
755,DOH,2025-01-25,Hot,32.4,9.9,13,Low
756,DOH,2025-01-26,Clear,28.9,8.7,7,Low
757,DOH,2025-01-27,Hot,27.1,8.5,17,Low
758,DOH,2025-01-28,Clear,28.4,9.8,18,Low
759,DOH,2025-01-29,Sunny,30.4,9.5,11,Low
760,DOH,2025-01-30,Sunny,33.0,8.2,12,Low
761,DOH,2025-01-31,Sunny,26.8,9.3,12,Low
762,DOH,2025-02-01,Dust Storm,28.2,1.8,56,High
763,DOH,2025-02-02,Dust Storm,41.5,3.5,62,High
764,DOH,2025-02-03,Clear,42.1,8.2,11,Low
765,DOH,2025-02-04,Hot,41.7,8.4,9,Low
766,DOH,2025-02-05,Sunny,43.7,8.2,5,Low
767,DOH,2025-02-06,Clear,40.2,8.1,20,Low
768,DOH,2025-02-07,Clear,45.4,8.4,7,Low
769,DOH,2025-02-08,Clear,36.9,9.3,7,Low
770,DOH,2025-02-09,Dust Storm,43.9,1.1,31,High
771,DOH,2025-02-10,Clear,37.9,8.8,8,Low
772,DOH,2025-02-11,Sunny,31.1,8.4,15,Low
773,DOH,2025-02-12,Dust Storm,29.1,3.2,53,High
774,DOH,2025-02-13,Sunny,33.3,9.1,19,Low
775,DOH,2025-02-14,Dust Storm,40.2,4.3,57,High
776,DOH,2025-02-15,Sunny,35.5,9.1,6,Low
777,DOH,2025-02-16,Clear,31.4,8.8,13,Low
778,DOH,2025-02-17,Clear,46.3,9.3,17,Low
779,DOH,2025-02-18,Hot,36.8,8.1,10,Low
780,DOH,2025-02-19,Dust Storm,25.7,1.6,32,High
781,DOH,2025-02-20,Dust Storm,45.9,2.0,39,High
782,DOH,2025-02-21,Clear,46.3,9.3,6,Low
783,DOH,2025-02-22,Sunny,31.9,8.8,11,Low
784,DOH,2025-02-23,Dust Storm,29.4,3.7,36,High
785,DOH,2025-02-24,Hot,45.6,8.8,17,Low
786,DOH,2025-02-25,Dust Storm,40.6,3.9,36,High
787,DOH,2025-02-26,Hot,26.2,8.5,13,Low
788,DOH,2025-02-27,Hot,45.4,9.9,15,Low
789,DOH,2025-02-28,Clear,34.7,9.1,11,Low
790,DOH,2025-03-01,Clear,45.9,8.4,13,Low
791,DOH,2025-03-02,Hot,40.7,8.1,7,Low
792,DOH,2025-03-03,Sunny,46.2,8.7,17,Low
793,DOH,2025-03-04,Dust Storm,43.5,4.8,48,High
794,DOH,2025-03-05,Hot,40.2,8.8,13,Low
795,DOH,2025-03-06,Sunny,37.1,9.2,16,Low
796,DOH,2025-03-07,Dust Storm,27.8,2.9,54,High
797,DOH,2025-03-08,Sunny,27.2,9.7,10,Low
798,DOH,2025-03-09,Clear,40.2,9.7,15,Low
799,DOH,2025-03-10,Dust Storm,25.3,4.7,63,High
800,DOH,2025-03-11,Hot,44.6,8.3,16,Low
801,DOH,2025-03-12,Sunny,38.7,8.6,11,Low
802,DOH,2025-03-13,Dust Storm,25.4,3.9,64,High
803,DOH,2025-03-14,Hot,37.3,9.4,17,Low
804,DOH,2025-03-15,Sunny,37.3,9.0,15,Low
805,DOH,2025-03-16,Dust Storm,42.2,2.8,63,High
806,DOH,2025-03-17,Clear,34.9,8.4,18,Low
807,DOH,2025-03-18,Sunny,39.6,9.8,20,Low
808,DOH,2025-03-19,Clear,39.9,8.1,18,Low
809,DOH,2025-03-20,Hot,47.2,9.4,6,Low
810,DOH,2025-03-21,Dust Storm,35.8,2.7,46,High
811,DOH,2025-03-22,Clear,29.5,9.9,19,Low
812,DOH,2025-03-23,Sunny,32.4,8.7,5,Low
813,DOH,2025-03-24,Sunny,41.0,9.3,11,Low
814,DOH,2025-03-25,Clear,29.5,9.9,14,Low
815,DOH,2025-03-26,Clear,42.2,10.0,20,Low
816,DOH,2025-03-27,Clear,47.4,9.0,14,Low
817,DOH,2025-03-28,Dust Storm,41.0,1.4,62,High
818,DOH,2025-03-29,Hot,30.4,8.5,9,Low
819,DOH,2025-03-30,Dust Storm,45.6,4.3,33,High
820,DOH,2025-03-31,Sunny,32.6,9.0,15,Low
821,DOH,2025-04-01,Clear,33.8,9.8,11,Low
822,DOH,2025-04-02,Sunny,26.1,9.4,15,Low
823,DOH,2025-04-03,Dust Storm,35.9,3.8,48,High
824,DOH,2025-04-04,Dust Storm,28.2,1.1,48,High
825,DOH,2025-04-05,Clear,25.4,9.4,7,Low
826,DOH,2025-04-06,Dust Storm,34.0,3.0,60,High
827,DOH,2025-04-07,Clear,34.2,9.5,6,Low
828,DOH,2025-04-08,Sunny,43.0,9.1,14,Low
829,DOH,2025-04-09,Dust Storm,43.6,2.8,46,High
830,DOH,2025-04-10,Sunny,37.6,8.1,9,Low
831,DOH,2025-04-11,Dust Storm,26.8,2.4,36,High
832,DOH,2025-04-12,Clear,42.3,9.2,10,Low
833,DOH,2025-04-13,Clear,35.7,9.4,13,Low
834,DOH,2025-04-14,Clear,43.3,8.5,12,Low
835,DOH,2025-04-15,Hot,35.3,8.2,17,Low
836,DOH,2025-04-16,Clear,32.3,8.6,12,Low
837,DOH,2025-04-17,Dust Storm,31.6,2.8,49,High
838,DOH,2025-04-18,Dust Storm,29.3,2.1,59,High
839,DOH,2025-04-19,Clear,27.9,9.4,5,Low
840,DOH,2025-04-20,Dust Storm,26.7,2.0,57,High
841,DOH,2025-04-21,Dust Storm,36.8,3.7,36,High
842,DOH,2025-04-22,Hot,33.2,9.9,10,Low
843,DOH,2025-04-23,Clear,35.1,9.2,19,Low
844,DOH,2025-04-24,Dust Storm,40.3,4.8,47,High
845,DOH,2025-04-25,Sunny,30.8,9.4,18,Low
846,DOH,2025-04-26,Sunny,30.0,8.5,9,Low
847,DOH,2025-04-27,Clear,33.5,9.5,6,Low
848,DOH,2025-04-28,Dust Storm,30.6,4.6,59,High
849,DOH,2025-04-29,Dust Storm,32.4,2.4,46,High
850,DOH,2025-04-30,Hot,25.9,8.0,9,Low
851,DOH,2025-05-01,Sunny,43.5,10.0,20,Low
852,DOH,2025-05-02,Hot,35.6,9.4,7,Low
853,DOH,2025-05-03,Dust Storm,41.5,4.7,54,High
854,DOH,2025-05-04,Dust Storm,38.2,4.3,66,High
855,DOH,2025-05-05,Clear,36.3,9.1,11,Low
856,DOH,2025-05-06,Dust Storm,39.7,1.1,61,High
857,DOH,2025-05-07,Sunny,41.4,9.1,10,Low
858,DOH,2025-05-08,Sunny,36.5,9.8,12,Low
859,DOH,2025-05-09,Clear,37.0,9.8,8,Low
860,DOH,2025-05-10,Clear,34.3,8.3,5,Low
861,DOH,2025-05-11,Clear,26.9,8.7,9,Low
862,DOH,2025-05-12,Dust Storm,31.0,2.6,48,High
863,DOH,2025-05-13,Hot,46.3,8.8,11,Low
864,DOH,2025-05-14,Clear,28.3,9.3,15,Low
865,DOH,2025-05-15,Sunny,33.4,9.3,19,Low
866,DOH,2025-05-16,Hot,36.5,9.1,5,Low
867,DOH,2025-05-17,Hot,38.3,8.5,14,Low
868,DOH,2025-05-18,Clear,25.2,8.3,9,Low
869,DOH,2025-05-19,Clear,32.0,10.0,19,Low
870,DOH,2025-05-20,Sunny,47.3,9.7,14,Low
871,DOH,2025-05-21,Clear,40.6,9.3,6,Low
872,DOH,2025-05-22,Sunny,30.7,9.4,10,Low
873,DOH,2025-05-23,Hot,39.0,9.1,14,Low
874,DOH,2025-05-24,Sunny,43.0,9.6,17,Low
875,DOH,2025-05-25,Dust Storm,32.3,1.9,51,High
876,DOH,2025-05-26,Clear,39.4,8.6,8,Low
877,DOH,2025-05-27,Clear,46.5,8.0,9,Low
878,DOH,2025-05-28,Sunny,44.0,8.6,6,Low
879,DOH,2025-05-29,Hot,33.8,8.4,10,Low
880,DOH,2025-05-30,Clear,31.2,9.3,12,Low
881,DOH,2025-05-31,Clear,39.7,10.0,7,Low
882,DOH,2025-06-01,Clear,43.0,9.5,11,Low
883,DOH,2025-06-02,Dust Storm,37.3,4.6,33,High
884,DOH,2025-06-03,Dust Storm,37.4,1.0,56,High
885,DOH,2025-06-04,Hot,47.7,8.3,12,Low
886,DOH,2025-06-05,Hot,32.5,8.1,11,Low
887,DOH,2025-06-06,Clear,42.9,9.7,5,Low
888,DOH,2025-06-07,Sunny,40.8,9.5,9,Low
889,DOH,2025-06-08,Clear,43.4,8.6,8,Low
890,DOH,2025-06-09,Clear,25.9,8.8,8,Low
891,DOH,2025-06-10,Sunny,36.8,8.6,20,Low
892,DOH,2025-06-11,Sunny,31.4,9.2,18,Low
893,DOH,2025-06-12,Hot,25.0,9.5,17,Low
894,DOH,2025-06-13,Hot,47.5,8.7,8,Low
895,DOH,2025-06-14,Sunny,36.7,8.4,14,Low
896,DOH,2025-06-15,Sunny,30.2,9.4,10,Low
897,DOH,2025-06-16,Hot,26.4,8.1,12,Low
898,DOH,2025-06-17,Clear,29.5,9.5,8,Low
899,DOH,2025-06-18,Clear,38.1,9.3,9,Low
900,DOH,2025-06-19,Hot,46.3,9.7,8,Low
901,DOH,2025-06-20,Hot,47.6,9.0,15,Low
902,DOH,2025-06-21,Sunny,29.0,8.2,13,Low
903,DOH,2025-06-22,Sunny,34.0,8.2,7,Low
904,DOH,2025-06-23,Hot,30.1,8.3,7,Low
905,DOH,2025-06-24,Sunny,32.6,9.0,14,Low
906,DOH,2025-06-25,Clear,43.7,9.7,7,Low
